Contig	FOUR	THOUS
ruditapes_c14901	0	0
ruditapes_c14904	0	0
ruditapes_c14905	2	2
ruditapes_c14906	1	1
ruditapes_c14908	2	4
ruditapes_c14909	0	0
ruditapes_c1491	5	5
ruditapes_c14910	0	1
ruditapes_c14911	0	0
ruditapes_c14912	4	20
ruditapes_c14914	9	14
ruditapes_c14915	0	0
ruditapes_c14916	0	0
ruditapes_c14917	21	21
ruditapes_c14918	1	0
ruditapes_c14919	0	1
ruditapes_c1492	1	1
ruditapes_c14920	0	1
ruditapes_c14921	0	0
ruditapes_c14923	0	0
ruditapes_c14925	11	14
ruditapes_c14926	2	1
ruditapes_c14927	2	3
ruditapes_c14929	2	4
ruditapes_c1493	5	7
ruditapes_c14930	0	0
ruditapes_c14931	1	1
ruditapes_c14932	3	2
ruditapes_c14934	1	2
ruditapes_c14935	30	40
ruditapes_c14937	0	1
ruditapes_c14938	0	2
ruditapes_c14939	2	2
ruditapes_c14940	0	0
ruditapes_c14941	2	2
ruditapes_c14942	4	7
ruditapes_c14943	4	14
ruditapes_c14944	0	1
ruditapes_c14945	0	1
ruditapes_c14946	0	0
ruditapes_c14947	0	0
ruditapes_c14948	0	0
ruditapes_c14949	14	67
ruditapes_c1495	5	7
ruditapes_c14950	0	0
ruditapes_c14951	0	1
ruditapes_c14953	0	0
ruditapes_c14954	1	2
ruditapes_c14955	2	2
ruditapes_c14956	16	31
ruditapes_c14958	1	1
ruditapes_c14959	0	0
ruditapes_c1496	6	9
ruditapes_c14960	0	1
ruditapes_c14961	4	3
ruditapes_c14962	1	0
ruditapes_c14963	2	10
ruditapes_c14965	3	4
ruditapes_c14966	0	0
ruditapes_c14967	21	18
ruditapes_c14968	0	0
ruditapes_c14969	1	5
ruditapes_c14971	25	41
ruditapes_c14972	14	20
ruditapes_c14974	1	3
ruditapes_c14976	1	1
ruditapes_c14977	3	6
ruditapes_c14978	0	1
ruditapes_c14980	5	5
ruditapes_c14981	1	1
ruditapes_c14982	0	0
ruditapes_c14983	1	1
ruditapes_c14984	0	0
ruditapes_c14985	2	2
ruditapes_c14986	1	1
ruditapes_c14987	0	0
ruditapes_c14988	0	0
ruditapes_c14989	0	0
ruditapes_c1499	0	0
ruditapes_c14990	0	0
ruditapes_c14991	2	1
ruditapes_c14992	0	1
ruditapes_c14993	1	3
ruditapes_c14994	11	6
ruditapes_c14995	4	6
ruditapes_c14996	0	0
ruditapes_c14997	7	13
ruditapes_c14998	0	0
ruditapes_c14999	0	1
ruditapes_c1500	79	341
ruditapes_c15000	1	3
ruditapes_c15002	0	0
ruditapes_c15003	1	4
ruditapes_c15004	0	0
ruditapes_c15005	5	16
ruditapes_c15008	0	1
ruditapes_c15009	0	0
ruditapes_c15010	4	7
ruditapes_c15011	3	3
ruditapes_c15012	12	4
ruditapes_c15014	4	6
ruditapes_c15015	0	2
ruditapes_c15016	7	9
ruditapes_c15017	7	11
ruditapes_c15019	0	1
ruditapes_c1502	23	52
ruditapes_c15020	3	4
ruditapes_c15021	9	16
ruditapes_c15022	0	0
ruditapes_c15024	0	0
ruditapes_c15025	2	2
ruditapes_c15026	3	7
ruditapes_c15027	2	3
ruditapes_c15028	1	3
ruditapes_c15030	18	21
ruditapes_c15033	1	1
ruditapes_c15034	19	29
ruditapes_c15035	0	0
ruditapes_c15036	2	2
ruditapes_c15037	0	1
ruditapes_c15039	0	1
ruditapes_c1504	3	5
ruditapes_c15041	4	8
ruditapes_c15042	7	7
ruditapes_c15043	6	7
ruditapes_c15044	6	6
ruditapes_c15045	33	41
ruditapes_c15046	0	1
ruditapes_c15047	0	3
ruditapes_c15048	1	1
ruditapes_c15049	3	10
ruditapes_c15050	10	15
ruditapes_c15051	5	4
ruditapes_c15053	7	22
ruditapes_c15054	0	0
ruditapes_c15056	2	2
ruditapes_c15057	0	0
ruditapes_c15059	2	4
ruditapes_c1506	0	0
ruditapes_c15060	0	0
ruditapes_c15062	0	0
ruditapes_c15063	0	1
ruditapes_c15064	0	1
ruditapes_c15065	0	0
ruditapes_c15066	1	1
ruditapes_c15067	0	0
ruditapes_c15069	1	0
ruditapes_c15070	19	21
ruditapes_c15072	2	2
ruditapes_c15073	1	1
ruditapes_c15075	0	0
ruditapes_c15076	0	0
ruditapes_c15077	10	29
ruditapes_c15078	1	3
ruditapes_c1508	2	2
ruditapes_c15080	0	0
ruditapes_c15081	0	0
ruditapes_c15082	7	13
ruditapes_c15085	0	1
ruditapes_c15086	3	2
ruditapes_c15087	0	0
ruditapes_c15088	1	10
ruditapes_c15089	16	18
ruditapes_c1509	6	7
ruditapes_c15090	10	17
ruditapes_c15091	0	1
ruditapes_c15093	0	3
ruditapes_c15094	1	0
ruditapes_c15097	0	0
ruditapes_c15098	0	0
ruditapes_c15099	0	1
ruditapes_c15101	3	5
ruditapes_c15102	3	3
ruditapes_c15103	8	10
ruditapes_c15104	3	2
ruditapes_c15106	3	2
ruditapes_c15107	0	0
ruditapes_c15108	1	1
ruditapes_c15109	0	8
ruditapes_c15110	0	1
ruditapes_c15111	0	0
ruditapes_c15113	3	5
ruditapes_c15115	12	19
ruditapes_c15120	0	1
ruditapes_c15121	1	1
ruditapes_c15122	1	2
ruditapes_c15123	0	0
ruditapes_c15125	0	0
ruditapes_c15126	1	2
ruditapes_c15127	5	9
ruditapes_c15128	4	8
ruditapes_c15129	2	3
ruditapes_c15131	0	0
ruditapes_c15133	8	7
ruditapes_c15134	0	0
ruditapes_c15135	4	5
ruditapes_c15136	0	0
ruditapes_c15137	0	1
ruditapes_c15138	0	0
ruditapes_c15139	0	0
ruditapes_c15140	1	0
ruditapes_c15141	10	17
ruditapes_c15142	0	0
ruditapes_c15143	3	25
ruditapes_c15144	1	0
ruditapes_c15145	0	0
ruditapes_c15146	6	7
ruditapes_c15147	0	1
ruditapes_c15148	0	0
ruditapes_c15150	9	18
ruditapes_c15151	3	7
ruditapes_c15152	0	0
ruditapes_c15153	32	52
ruditapes_c15154	9	13
ruditapes_c15155	0	1
ruditapes_c15157	0	1
ruditapes_c15158	0	0
ruditapes_c15160	2	2
ruditapes_c15162	2	6
ruditapes_c15163	0	0
ruditapes_c15164	0	0
ruditapes_c15165	0	0
ruditapes_c15166	1	1
ruditapes_c15167	2	2
ruditapes_c15168	9	5
ruditapes_c15169	0	0
ruditapes_c1517	4	12
ruditapes_c15171	0	0
ruditapes_c15172	0	2
ruditapes_c15173	0	0
ruditapes_c15174	6	19
ruditapes_c15176	0	0
ruditapes_c15177	0	0
ruditapes_c15178	38	57
ruditapes_c1518	3	2
ruditapes_c15180	1	3
ruditapes_c15181	5	12
ruditapes_c15182	1	5
ruditapes_c15183	0	0
ruditapes_c15184	0	0
ruditapes_c15186	0	0
ruditapes_c15188	1	1
ruditapes_c15191	0	0
ruditapes_c15192	1	2
ruditapes_c15193	14	27
ruditapes_c15194	8	9
ruditapes_c15195	10	8
ruditapes_c15196	1	0
ruditapes_c15198	0	2
ruditapes_c1520	0	1
ruditapes_c15200	0	0
ruditapes_c15201	0	0
ruditapes_c15202	0	1
ruditapes_c15203	0	0
ruditapes_c15205	5	5
ruditapes_c15206	3	5
ruditapes_c15207	17	32
ruditapes_c15209	0	0
ruditapes_c1521	5	13
ruditapes_c15210	0	1
ruditapes_c15211	0	0
ruditapes_c15212	4	7
ruditapes_c15213	1	1
ruditapes_c15214	0	1
ruditapes_c15215	0	1
ruditapes_c15216	0	0
ruditapes_c15218	0	0
ruditapes_c15219	10	10
ruditapes_c1522	17	38
ruditapes_c15221	1	5
ruditapes_c15222	0	0
ruditapes_c15223	0	0
ruditapes_c15225	4	7
ruditapes_c15226	0	0
ruditapes_c15227	1	0
ruditapes_c15230	0	3
ruditapes_c15231	0	0
ruditapes_c15232	0	1
ruditapes_c15233	2	3
ruditapes_c15234	0	0
ruditapes_c15235	14	13
ruditapes_c15236	3	3
ruditapes_c15237	0	0
ruditapes_c15238	1	1
ruditapes_c1524	1	1
ruditapes_c15240	2	3
ruditapes_c15241	0	1
ruditapes_c15243	1	1
ruditapes_c15244	0	0
ruditapes_c15246	1	4
ruditapes_c15247	0	0
ruditapes_c15248	0	2
ruditapes_c15249	0	0
ruditapes_c15250	9	10
ruditapes_c15252	0	0
ruditapes_c15253	4	3
ruditapes_c15254	14	11
ruditapes_c15255	1	1
ruditapes_c15256	0	0
ruditapes_c15257	0	0
ruditapes_c15259	0	2
ruditapes_c15261	1	5
ruditapes_c15263	182	284
ruditapes_c15264	0	0
ruditapes_c15265	2	4
ruditapes_c15266	0	0
ruditapes_c15267	2	1
ruditapes_c15268	12	23
ruditapes_c15269	1	1
ruditapes_c15270	0	0
ruditapes_c15271	0	0
ruditapes_c15272	0	0
ruditapes_c15274	2	3
ruditapes_c15275	0	1
ruditapes_c15276	1	2
ruditapes_c15277	0	0
ruditapes_c15278	2	2
ruditapes_c15279	1	2
ruditapes_c1528	62	153
ruditapes_c15281	0	0
ruditapes_c15282	3	4
ruditapes_c15283	2	1
ruditapes_c15284	0	0
ruditapes_c15286	5	13
ruditapes_c15287	13	13
ruditapes_c15288	0	0
ruditapes_c15289	0	0
ruditapes_c1529	40	51
ruditapes_c15290	0	0
ruditapes_c15291	0	0
ruditapes_c15293	19	34
ruditapes_c15295	0	0
ruditapes_c15296	2	8
ruditapes_c15297	0	1
ruditapes_c15298	3	6
ruditapes_c15299	0	0
ruditapes_c153	1	1
ruditapes_c1530	0	0
ruditapes_c15300	1	0
ruditapes_c15301	2	3
ruditapes_c15302	1	0
ruditapes_c15305	0	0
ruditapes_c15306	1	2
ruditapes_c15307	1	1
ruditapes_c15308	0	0
ruditapes_c1531	3	3
ruditapes_c15310	0	1
ruditapes_c15311	0	0
ruditapes_c15312	1	1
ruditapes_c15313	21	44
ruditapes_c15315	1	1
ruditapes_c15316	1	1
ruditapes_c15317	0	1
ruditapes_c15318	2	6
ruditapes_c15319	0	1
ruditapes_c1532	0	0
ruditapes_c15320	47	118
ruditapes_c15321	0	0
ruditapes_c15322	1	2
ruditapes_c15323	20	29
ruditapes_c15324	7	14
ruditapes_c15326	6	8
ruditapes_c15327	0	1
ruditapes_c15329	0	0
ruditapes_c15330	0	0
ruditapes_c15331	0	0
ruditapes_c15332	1	2
ruditapes_c15333	6	13
ruditapes_c15334	1	4
ruditapes_c15335	1	1
ruditapes_c15336	7	16
ruditapes_c15337	1	1
ruditapes_c15338	0	0
ruditapes_c15339	6	13
ruditapes_c1534	7	18
ruditapes_c15340	0	1
ruditapes_c15341	0	0
ruditapes_c15342	0	0
ruditapes_c15343	0	0
ruditapes_c15344	0	0
ruditapes_c15345	0	0
ruditapes_c15346	0	0
ruditapes_c15347	0	0
ruditapes_c15348	0	0
ruditapes_c15349	2	4
ruditapes_c15350	0	0
ruditapes_c15351	0	0
ruditapes_c15352	10	16
ruditapes_c15353	0	0
ruditapes_c15355	0	0
ruditapes_c15356	3	2
ruditapes_c15357	0	0
ruditapes_c15359	8	29
ruditapes_c15360	0	0
ruditapes_c15361	0	0
ruditapes_c15362	6	6
ruditapes_c15363	3	8
ruditapes_c15364	5	7
ruditapes_c15366	0	0
ruditapes_c15367	0	1
ruditapes_c15368	0	0
ruditapes_c15369	0	2
ruditapes_c1537	0	0
ruditapes_c15371	0	0
ruditapes_c15372	0	1
ruditapes_c15373	1	0
ruditapes_c15376	3	4
ruditapes_c15377	23	17
ruditapes_c15378	0	1
ruditapes_c15379	0	0
ruditapes_c15380	44	63
ruditapes_c15381	11	21
ruditapes_c15382	1	1
ruditapes_c15383	2	4
ruditapes_c15384	0	0
ruditapes_c15386	1	1
ruditapes_c15387	0	0
ruditapes_c15388	0	0
ruditapes_c15389	0	0
ruditapes_c1539	19	49
ruditapes_c15391	0	0
ruditapes_c15392	1	2
ruditapes_c15394	0	0
ruditapes_c15396	0	0
ruditapes_c15398	5	8
ruditapes_c154	2	1
ruditapes_c15400	0	0
ruditapes_c15401	0	0
ruditapes_c15402	1	1
ruditapes_c15403	0	0
ruditapes_c15405	0	0
ruditapes_c15406	0	0
ruditapes_c15407	7	18
ruditapes_c15408	0	1
ruditapes_c15409	4	4
ruditapes_c1541	0	0
ruditapes_c15410	4	8
ruditapes_c15412	2	3
ruditapes_c15414	1	1
ruditapes_c15415	8	8
ruditapes_c15416	4	9
ruditapes_c15417	0	0
ruditapes_c15419	0	2
ruditapes_c15420	0	0
ruditapes_c15422	0	0
ruditapes_c15423	34	51
ruditapes_c15424	1	0
ruditapes_c15425	0	0
ruditapes_c15426	1	1
ruditapes_c15427	0	0
ruditapes_c15428	0	0
ruditapes_c15429	4	5
ruditapes_c15430	15	18
ruditapes_c15431	0	0
ruditapes_c15432	2	2
ruditapes_c15433	0	1
ruditapes_c15435	0	0
ruditapes_c15436	13	9
ruditapes_c15437	0	0
ruditapes_c15439	0	0
ruditapes_c15441	0	0
ruditapes_c15445	3	6
ruditapes_c15446	1	1
ruditapes_c15448	0	0
ruditapes_c15449	27	46
ruditapes_c1545	1	3
ruditapes_c15450	3	6
ruditapes_c15451	1	1
ruditapes_c15453	0	0
ruditapes_c15454	2	3
ruditapes_c15455	3	3
ruditapes_c15457	2	3
ruditapes_c15458	0	0
ruditapes_c15461	0	0
ruditapes_c15462	2	3
ruditapes_c15463	0	1
ruditapes_c15467	1	1
ruditapes_c15469	0	0
ruditapes_c1547	12	23
ruditapes_c15470	3	1
ruditapes_c15472	0	0
ruditapes_c15473	0	0
ruditapes_c15474	1	1
ruditapes_c15475	7	8
ruditapes_c15477	1	1
ruditapes_c15478	0	0
ruditapes_c15479	2	2
ruditapes_c1548	19	22
ruditapes_c15480	1	2
ruditapes_c15481	4	0
ruditapes_c15482	2	1
ruditapes_c15483	1	1
ruditapes_c15485	2	1
ruditapes_c15487	0	0
ruditapes_c15488	0	0
ruditapes_c1549	5	9
ruditapes_c15490	0	1
ruditapes_c15491	0	0
ruditapes_c15492	0	0
ruditapes_c15493	1	3
ruditapes_c15494	9	7
ruditapes_c15496	13	33
ruditapes_c15497	0	1
ruditapes_c15498	0	0
ruditapes_c15501	5	5
ruditapes_c15502	0	0
ruditapes_c15503	1	3
ruditapes_c15504	0	0
ruditapes_c15506	15	28
ruditapes_c15507	0	0
ruditapes_c15508	2	2
ruditapes_c15510	3	7
ruditapes_c15512	3	1
ruditapes_c15513	5	6
ruditapes_c15514	0	0
ruditapes_c15515	2	5
ruditapes_c15516	0	0
ruditapes_c15517	0	0
ruditapes_c15518	2	2
ruditapes_c15520	0	0
ruditapes_c15521	8	9
ruditapes_c15522	2	4
ruditapes_c15523	8	5
ruditapes_c15524	0	0
ruditapes_c15526	10	7
ruditapes_c15527	1	2
ruditapes_c15528	3	2
ruditapes_c1553	6	14
ruditapes_c15531	2	6
ruditapes_c15532	0	1
ruditapes_c15533	2	3
ruditapes_c15534	1	0
ruditapes_c15535	10	17
ruditapes_c15536	0	0
ruditapes_c15537	0	0
ruditapes_c15539	6	23
ruditapes_c15540	0	0
ruditapes_c15541	0	0
ruditapes_c15542	0	0
ruditapes_c15543	1	1
ruditapes_c15544	2	7
ruditapes_c15545	0	1
ruditapes_c15548	0	0
ruditapes_c15550	0	0
ruditapes_c15551	32	47
ruditapes_c15552	0	1
ruditapes_c15553	4	9
ruditapes_c15554	0	0
ruditapes_c15557	1	1
ruditapes_c15559	3	11
ruditapes_c15560	7	13
ruditapes_c15561	3	7
ruditapes_c15562	2	4
ruditapes_c15563	1	2
ruditapes_c15564	0	0
ruditapes_c15565	0	1
ruditapes_c15566	2	2
ruditapes_c15567	0	1
ruditapes_c15568	4	6
ruditapes_c15569	0	1
ruditapes_c15570	1	5
ruditapes_c15573	16	55
ruditapes_c15575	0	0
ruditapes_c15576	0	0
ruditapes_c15577	2	2
ruditapes_c15578	3	2
ruditapes_c15580	5	5
ruditapes_c15581	2	3
ruditapes_c15582	14	13
ruditapes_c15585	2	2
ruditapes_c15586	9	17
ruditapes_c15587	2	2
ruditapes_c15589	5	7
ruditapes_c15590	3	5
ruditapes_c15593	32	161
ruditapes_c15594	0	0
ruditapes_c15595	63	118
ruditapes_c15596	0	0
ruditapes_c15597	0	0
ruditapes_c15598	4	4
ruditapes_c15600	0	0
ruditapes_c15601	0	0
ruditapes_c15602	0	0
ruditapes_c15603	1	1
ruditapes_c15604	7	6
ruditapes_c15605	2	3
ruditapes_c15606	0	0
ruditapes_c15607	0	0
ruditapes_c15609	5	15
ruditapes_c15610	8	8
ruditapes_c15612	3	6
ruditapes_c15613	0	0
ruditapes_c15614	8	14
ruditapes_c15619	2	0
ruditapes_c1562	3	6
ruditapes_c15620	0	1
ruditapes_c15621	0	0
ruditapes_c15622	4	21
ruditapes_c15624	0	1
ruditapes_c15626	17	51
ruditapes_c15628	2	3
ruditapes_c15629	1	2
ruditapes_c15630	0	0
ruditapes_c15631	1	1
ruditapes_c15632	0	0
ruditapes_c15633	0	0
ruditapes_c15634	0	0
ruditapes_c15635	0	0
ruditapes_c15636	1	1
ruditapes_c15637	0	0
ruditapes_c15638	3	6
ruditapes_c15639	3	6
ruditapes_c1564	2	3
ruditapes_c15640	2	1
ruditapes_c15642	2	2
ruditapes_c15643	5	10
ruditapes_c15645	0	0
ruditapes_c15646	1	1
ruditapes_c15647	2	7
ruditapes_c15648	1	1
ruditapes_c15649	1	2
ruditapes_c1565	5	12
ruditapes_c15650	0	0
ruditapes_c15651	2	4
ruditapes_c15652	1	3
ruditapes_c15653	4	6
ruditapes_c15654	0	0
ruditapes_c15655	8	8
ruditapes_c15656	5	11
ruditapes_c15657	0	1
ruditapes_c15658	1	2
ruditapes_c15659	4	1
ruditapes_c1566	0	2
ruditapes_c15660	0	0
ruditapes_c15663	5	37
ruditapes_c15664	0	0
ruditapes_c15667	1	5
ruditapes_c15668	1	9
ruditapes_c15669	0	0
ruditapes_c1567	5	7
ruditapes_c15670	0	0
ruditapes_c15671	2	2
ruditapes_c15672	0	0
ruditapes_c15673	2	1
ruditapes_c15674	0	0
ruditapes_c15676	15	30
ruditapes_c15677	3	2
ruditapes_c15679	6	14
ruditapes_c15680	2	3
ruditapes_c15682	6	4
ruditapes_c15684	1	1
ruditapes_c15685	0	0
ruditapes_c15686	9	13
ruditapes_c15688	1	2
ruditapes_c15689	0	0
ruditapes_c1569	1	3
ruditapes_c15690	2	2
ruditapes_c15691	4	4
ruditapes_c15693	0	0
ruditapes_c15695	0	0
ruditapes_c15696	0	1
ruditapes_c15697	30	31
ruditapes_c15698	2	3
ruditapes_c15699	0	0
ruditapes_c15700	1	1
ruditapes_c15701	0	1
ruditapes_c15702	0	0
ruditapes_c15703	0	1
ruditapes_c15704	1	2
ruditapes_c15705	2	4
ruditapes_c15706	5	3
ruditapes_c15707	0	1
ruditapes_c15709	0	0
ruditapes_c15710	7	11
ruditapes_c15712	1	3
ruditapes_c15713	1	0
ruditapes_c15714	0	0
ruditapes_c15715	0	0
ruditapes_c15716	0	0
ruditapes_c15717	6	12
ruditapes_c15719	0	0
ruditapes_c1572	29	86
ruditapes_c15720	7	10
ruditapes_c15721	0	0
ruditapes_c15722	0	0
ruditapes_c15723	0	1
ruditapes_c15724	5	20
ruditapes_c15725	0	1
ruditapes_c15727	0	0
ruditapes_c15728	0	0
ruditapes_c15729	3	3
ruditapes_c1573	2	5
ruditapes_c15731	2	1
ruditapes_c15732	4	5
ruditapes_c15733	0	0
ruditapes_c15734	8	10
ruditapes_c15735	11	19
ruditapes_c15738	1	2
ruditapes_c15739	2	4
ruditapes_c1574	5	9
ruditapes_c15740	14	75
ruditapes_c15742	13	12
ruditapes_c15743	3	3
ruditapes_c15745	3	4
ruditapes_c15746	3	4
ruditapes_c15747	2	3
ruditapes_c15750	3	2
ruditapes_c15751	0	0
ruditapes_c15752	0	0
ruditapes_c15753	0	0
ruditapes_c15754	1	3
ruditapes_c15755	0	2
ruditapes_c15756	2	5
ruditapes_c15757	0	0
ruditapes_c15758	12	21
ruditapes_c15759	5	15
ruditapes_c15761	2	5
ruditapes_c15762	17	20
ruditapes_c15763	0	0
ruditapes_c15765	0	0
ruditapes_c15766	5	17
ruditapes_c15768	4	25
ruditapes_c15770	0	0
ruditapes_c15771	10	12
ruditapes_c15773	7	9
ruditapes_c15774	0	2
ruditapes_c15775	0	0
ruditapes_c15776	1	0
ruditapes_c15777	0	0
ruditapes_c15778	4	13
ruditapes_c15779	1	1
ruditapes_c15780	2	5
ruditapes_c15781	0	1
ruditapes_c15783	1	2
ruditapes_c15784	2	2
ruditapes_c15785	5	7
ruditapes_c15787	3	4
ruditapes_c15788	0	0
ruditapes_c15789	0	0
ruditapes_c1579	14	15
ruditapes_c15790	0	2
ruditapes_c15791	1	2
ruditapes_c15792	2	15
ruditapes_c15793	0	0
ruditapes_c15794	0	0
ruditapes_c15795	93	299
ruditapes_c15796	3	4
ruditapes_c15799	17	29
ruditapes_c15801	2	2
ruditapes_c15802	0	0
ruditapes_c15803	0	0
ruditapes_c15804	2	4
ruditapes_c15806	0	0
ruditapes_c15807	0	0
ruditapes_c15808	2	2
ruditapes_c15809	6	10
ruditapes_c1581	8	10
ruditapes_c15810	8	17
ruditapes_c15811	0	0
ruditapes_c15812	3	5
ruditapes_c15813	0	1
ruditapes_c15814	1	1
ruditapes_c15816	2	5
ruditapes_c15817	5	2
ruditapes_c15818	7	15
ruditapes_c15819	0	0
ruditapes_c1582	0	0
ruditapes_c15820	6	11
ruditapes_c15821	1	0
ruditapes_c15822	1	2
ruditapes_c15823	0	0
ruditapes_c15825	0	0
ruditapes_c15828	10	35
ruditapes_c1583	0	0
ruditapes_c15831	1	1
ruditapes_c15834	1	0
ruditapes_c15835	0	0
ruditapes_c15836	0	0
ruditapes_c15837	5	8
ruditapes_c15840	14	46
ruditapes_c15841	1	2
ruditapes_c15842	3	4
ruditapes_c15843	0	0
ruditapes_c15844	0	1
ruditapes_c15847	0	1
ruditapes_c15848	0	0
ruditapes_c15849	0	0
ruditapes_c15850	5	8
ruditapes_c15851	1	2
ruditapes_c15852	0	0
ruditapes_c15853	4	3
ruditapes_c15854	0	0
ruditapes_c15855	26	41
ruditapes_c15858	7	12
ruditapes_c15859	1	3
ruditapes_c1586	0	1
ruditapes_c15861	0	0
ruditapes_c15862	0	0
ruditapes_c15865	6	11
ruditapes_c15866	0	0
ruditapes_c15868	0	0
ruditapes_c1587	4	5
ruditapes_c15870	3	3
ruditapes_c15871	102	254
ruditapes_c15872	9	9
ruditapes_c15873	2	7
ruditapes_c15874	0	1
ruditapes_c15875	1	2
ruditapes_c15876	0	1
ruditapes_c15878	0	0
ruditapes_c15879	18	54
ruditapes_c15880	0	0
ruditapes_c15882	0	0
ruditapes_c15883	13	46
ruditapes_c15884	2	4
ruditapes_c15885	0	0
ruditapes_c15887	2	1
ruditapes_c15888	0	0
ruditapes_c15889	11	20
ruditapes_c15890	58	52
ruditapes_c15891	0	1
ruditapes_c15892	0	0
ruditapes_c15893	13	25
ruditapes_c15894	115	94
ruditapes_c15895	1	1
ruditapes_c15896	1	1
ruditapes_c15897	0	0
ruditapes_c15899	0	0
ruditapes_c15902	0	0
ruditapes_c15904	2	3
ruditapes_c15905	2	9
ruditapes_c15907	0	0
ruditapes_c15908	0	0
ruditapes_c15910	0	0
ruditapes_c15911	0	3
ruditapes_c15913	1	0
ruditapes_c15914	0	0
ruditapes_c15915	0	1
ruditapes_c15916	0	1
ruditapes_c15917	7	9
ruditapes_c15918	1	2
ruditapes_c15920	1	1
ruditapes_c15921	1	2
ruditapes_c15922	6	6
ruditapes_c15924	1	1
ruditapes_c15925	8	9
ruditapes_c15926	1	1
ruditapes_c15927	0	0
ruditapes_c15929	2	6
ruditapes_c15931	1	3
ruditapes_c15932	1	1
ruditapes_c15933	0	0
ruditapes_c15934	0	0
ruditapes_c15935	0	0
ruditapes_c15937	4	5
ruditapes_c15938	1	2
ruditapes_c15939	0	0
ruditapes_c15941	0	1
ruditapes_c15942	0	0
ruditapes_c15943	0	0
ruditapes_c15944	3	5
ruditapes_c15946	6	10
ruditapes_c15947	0	0
ruditapes_c15948	3	5
ruditapes_c1595	5	12
ruditapes_c15950	2	4
ruditapes_c15952	1	1
ruditapes_c15953	6	11
ruditapes_c15956	11	12
ruditapes_c15957	0	0
ruditapes_c15959	0	0
ruditapes_c15960	0	0
ruditapes_c15961	7	12
ruditapes_c15962	0	0
ruditapes_c15963	2	6
ruditapes_c15964	0	1
ruditapes_c15965	2	4
ruditapes_c15967	1	3
ruditapes_c15968	0	3
ruditapes_c1597	1	0
ruditapes_c15970	0	1
ruditapes_c15972	1	0
ruditapes_c15975	8	17
ruditapes_c15976	19	51
ruditapes_c15977	1	2
ruditapes_c15979	13	44
ruditapes_c1598	0	0
ruditapes_c15980	5	7
ruditapes_c15981	1	0
ruditapes_c15982	4	10
ruditapes_c15983	16	59
ruditapes_c15984	1	1
ruditapes_c15986	1	3
ruditapes_c15987	0	2
ruditapes_c15988	1	4
ruditapes_c15989	0	0
ruditapes_c15990	8	52
ruditapes_c15991	0	0
ruditapes_c15992	5	13
ruditapes_c15993	11	19
ruditapes_c15994	0	0
ruditapes_c15995	0	10
ruditapes_c15996	0	0
ruditapes_c15997	2	3
ruditapes_c15998	0	0
ruditapes_c1600	47	46
ruditapes_c16001	12	31
ruditapes_c16003	5	19
ruditapes_c16004	0	0
ruditapes_c16005	0	0
ruditapes_c16006	2	2
ruditapes_c16007	0	0
ruditapes_c16008	0	0
ruditapes_c16009	2	5
ruditapes_c1601	11	18
ruditapes_c16010	6	15
ruditapes_c16011	1	1
ruditapes_c16012	2	4
ruditapes_c16013	5	5
ruditapes_c16014	1	1
ruditapes_c16015	0	0
ruditapes_c16017	0	0
ruditapes_c16019	0	2
ruditapes_c16020	3	5
ruditapes_c16021	0	0
ruditapes_c16022	0	0
ruditapes_c16025	0	1
ruditapes_c16026	0	0
ruditapes_c16027	1	0
ruditapes_c16029	9	13
ruditapes_c1603	1	0
ruditapes_c16030	1	1
ruditapes_c16031	0	0
ruditapes_c16032	0	0
ruditapes_c16034	1	1
ruditapes_c16035	0	1
ruditapes_c16036	7	16
ruditapes_c16037	0	1
ruditapes_c16038	4	12
ruditapes_c16039	6	14
ruditapes_c16040	4	51
ruditapes_c16041	0	0
ruditapes_c16042	0	0
ruditapes_c16043	0	4
ruditapes_c16045	0	0
ruditapes_c16046	1	6
ruditapes_c16047	3	1
ruditapes_c16048	0	0
ruditapes_c16049	0	1
ruditapes_c16050	3	6
ruditapes_c16051	3	3
ruditapes_c16054	0	0
ruditapes_c16055	1	2
ruditapes_c16056	2	2
ruditapes_c16058	0	0
ruditapes_c16060	16	37
ruditapes_c16061	5	13
ruditapes_c16062	0	1
ruditapes_c16063	11	9
ruditapes_c16064	0	0
ruditapes_c16065	0	0
ruditapes_c16066	1	2
ruditapes_c16067	1	1
ruditapes_c16068	0	0
ruditapes_c16069	2	9
ruditapes_c1607	4	9
ruditapes_c16070	7	8
ruditapes_c16071	0	1
ruditapes_c16072	0	0
ruditapes_c16075	0	1
ruditapes_c16076	0	0
ruditapes_c16078	0	0
ruditapes_c16079	0	1
ruditapes_c16080	1	5
ruditapes_c16081	1	2
ruditapes_c16082	6	7
ruditapes_c16083	3	4
ruditapes_c16084	85	83
ruditapes_c16085	0	0
ruditapes_c16087	1	1
ruditapes_c16088	0	1
ruditapes_c1609	126	145
ruditapes_c16090	1	4
ruditapes_c16093	1	0
ruditapes_c16094	0	0
ruditapes_c16095	0	0
ruditapes_c16096	0	0
ruditapes_c16098	11	19
ruditapes_c16099	4	4
ruditapes_c16100	0	1
ruditapes_c16101	1	0
ruditapes_c16103	1	2
ruditapes_c16104	2	1
ruditapes_c16105	1	0
ruditapes_c16107	13	21
ruditapes_c16108	0	0
ruditapes_c16109	1	1
ruditapes_c1611	3	7
ruditapes_c16110	0	0
